loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,revol_util,open_acc,total_acc,issue_d,fico_range_low,fico_range_high,application_type,loan_status,int_rate_dec,term_months,income_to_loan,dti_clipped,risk_band,default_flag
13744,17909.2,36 months,10.35,580.81,C,C1,4,MORTGAGE,63094.21,other,MA,27.24,0,66.1,5,9,2023-10-17,697,717,Individual,Fully Paid,0.1035,36,3.523005494382775,27.24,Medium,0
13745,33174.41,60 months,12.96,754.15,E,E3,6,MORTGAGE,38040.03,moving,TX,18.67,0,81.38,13,19,2024-04-04,634,642,Individual,Fully Paid,0.12960000000000002,60,1.1466678683961522,18.67,Very Low,0
13746,33368.47,60 months,14.65,787.74,E,E1,2,MORTGAGE,80069.62,major_purchase,IN,21.87,2,39.44,10,17,2023-12-13,649,668,Individual,Fully Paid,0.1465,60,2.3995592246213264,21.87,Low,0
13747,22091.25,36 months,10.61,719.15,C,C3,3,MORTGAGE,53701.07,wedding,WI,6.3,0,66.76,9,11,2023-08-25,695,709,Individual,Fully Paid,0.1061,36,2.430875120239914,6.3,Medium,0
13748,17778.07,36 months,9.1,566.14,B,B2,0,MORTGAGE,111690.03,home_improvement,GA,16.98,1,37.83,6,8,2021-12-14,738,756,Individual,Fully Paid,0.091,36,6.282460919548635,16.98,High,0
13749,35435.17,60 months,9.52,744.63,C,C2,4,RENT,50532.61,car,IN,8.77,1,69.04,6,15,2021-08-07,710,722,Individual,Fully Paid,0.09519999999999999,60,1.4260580660400388,8.77,Medium,0
13750,23918.54,36 months,12.72,802.71,D,D3,9,OWN,35472.58,home_improvement,IL,35.69,0,86.64,4,6,2023-04-17,670,680,Individual,Fully Paid,0.1272,36,1.483057912397663,35.69,Low,0
13751,22423.49,36 months,10.27,726.44,C,C4,2,RENT,63498.9,small_business,MO,14.05,0,58.9,10,11,2023-05-25,691,707,Joint,Fully Paid,0.1027,36,2.831802721164279,14.05,Medium,0
13752,27713.46,60 months,12.48,623.18,E,E5,3,RENT,88710.1,other,AZ,11.4,0,86.86,8,19,2022-04-02,646,652,Individual,Fully Paid,0.12480000000000001,60,3.2009752661703015,11.4,Low,0
13753,15204.92,60 months,6.84,299.96,A,A5,2,RENT,43451.79,other,VA,16.4,1,91.95,5,7,2021-06-29,762,782,Individual,Fully Paid,0.0684,60,2.857745387677147,16.4,Very High,0
13754,19762.95,60 months,8.07,401.4,B,B1,10,MORTGAGE,39449.72,debt_consolidation,VA,26.7,0,40.04,8,11,2022-11-17,735,755,Individual,Fully Paid,0.08070000000000001,60,1.9961453123142041,26.7,High,0
13755,20881.55,60 months,14.64,492.84,E,E3,0,RENT,34648.14,other,TN,16.61,0,35.57,12,17,2023-11-04,643,658,Individual,Charged Off,0.1464,60,1.6592705043447447,16.61,Low,1
13756,17194.31,60 months,13.8,398.29,F,F1,6,OWN,113254.99,vacation,PA,14.83,0,53.01,5,10,2022-10-16,605,610,Individual,Fully Paid,0.138,60,6.586771437760515,14.83,Very Low,0
13757,19596.96,36 months,9.86,631.01,C,C4,1,MORTGAGE,43921.93,debt_consolidation,FL,17.79,0,38.39,15,15,2023-05-03,699,718,Individual,Fully Paid,0.0986,36,2.24126242029376,17.79,Medium,0
13758,22788.65,36 months,7.38,707.62,B,B3,4,MORTGAGE,122338.99,credit_card,WA,22.2,0,71.15,8,11,2023-09-23,740,751,Individual,Fully Paid,0.0738,36,5.368417611398657,22.2,High,0
13759,19887.64,60 months,11.19,434.31,C,C2,2,RENT,56333.63,debt_consolidation,MO,9.65,0,68.73,0,5,2023-09-29,702,707,Individual,Fully Paid,0.1119,60,2.8325950188157067,9.65,Medium,0
13760,23422.99,36 months,9.74,752.96,C,C5,5,MORTGAGE,47468.34,medical,MD,25.05,2,45.24,14,23,2022-02-03,699,714,Individual,Fully Paid,0.0974,36,2.0265704762713894,25.05,Medium,0
13761,18578.63,60 months,10.05,395.24,C,C2,5,MORTGAGE,88993.38,small_business,MD,24.03,0,31.78,6,13,2023-12-03,701,708,Individual,Fully Paid,0.1005,60,4.790093779788929,24.03,Medium,0
13762,26880.93,36 months,7.8,839.87,B,B1,0,RENT,65554.31,medical,FL,26.61,0,42.69,3,7,2023-08-10,726,731,Individual,Fully Paid,0.078,36,2.4386920393007236,26.61,High,0
13763,29527.52,36 months,8.39,930.63,B,B3,3,RENT,116782.01,debt_consolidation,CA,13.55,2,67.32,2,7,2022-02-15,728,740,Individual,Fully Paid,0.0839,36,3.9550226365099403,13.55,High,0
13764,30087.95,60 months,12.04,669.83,D,D5,7,MORTGAGE,40100.09,major_purchase,IL,17.75,1,61.53,3,9,2023-08-09,670,679,Individual,Fully Paid,0.1204,60,1.3327624514132732,17.75,Low,0
13765,26529.92,60 months,11.46,582.98,D,D1,9,MORTGAGE,64703.83,vacation,WA,24.39,0,65.19,4,8,2023-05-28,673,682,Individual,Charged Off,0.11460000000000001,60,2.4389003057679783,24.39,Low,1
13766,31299.04,36 months,12.51,1047.16,D,D1,1,OWN,32789.37,medical,NC,28.33,0,40.35,13,16,2023-08-14,661,669,Individual,Charged Off,0.1251,36,1.0476158374186557,28.33,Low,1
13767,20799.47,36 months,9.99,671.09,C,C5,2,MORTGAGE,28712.38,wedding,NY,29.93,0,34.76,0,3,2024-02-24,706,713,Individual,Fully Paid,0.0999,36,1.3804380592390095,29.93,Medium,0
13768,18926.3,36 months,7.57,589.36,B,B3,10,RENT,50955.09,wedding,GA,12.54,0,39.41,5,12,2023-07-13,720,727,Individual,Fully Paid,0.0757,36,2.692290093679166,12.54,Medium,0
13769,23834.53,36 months,9.61,764.72,C,C1,10,OWN,55302.79,credit_card,WA,17.79,0,59.16,21,26,2021-07-05,690,708,Individual,Fully Paid,0.09609999999999999,36,2.320280282430575,17.79,Medium,0
13770,24607.29,36 months,16.84,875.35,F,F2,8,OWN,40261.64,small_business,NY,16.02,0,59.6,9,12,2023-07-17,602,618,Individual,Charged Off,0.1684,36,1.636167168347266,16.02,Very Low,1
13771,34201.12,60 months,10.35,732.64,C,C1,3,MORTGAGE,32161.22,debt_consolidation,MO,27.0,0,43.79,7,12,2022-03-22,707,713,Individual,Fully Paid,0.1035,60,0.9403557544314338,27.0,Medium,0
13772,40000.0,60 months,10.67,863.07,D,D4,2,RENT,49103.62,debt_consolidation,NC,17.14,0,32.62,8,8,2022-06-29,669,682,Individual,Fully Paid,0.1067,60,1.2275905,17.14,Low,0
13773,40000.0,36 months,9.97,1290.06,C,C1,7,RENT,52717.59,moving,FL,24.86,0,116.58,14,22,2024-01-11,708,725,Joint,Fully Paid,0.09970000000000001,36,1.3179397499999999,24.86,Medium,0
13774,33848.87,60 months,15.54,814.95,E,E5,9,MORTGAGE,113292.37,other,GA,13.63,0,46.64,2,8,2024-02-01,645,651,Individual,Fully Paid,0.15539999999999998,60,3.3470059709526487,13.63,Low,0
13775,26626.23,36 months,9.36,851.13,C,C4,9,RENT,80020.05,other,MI,5.23,0,44.9,14,17,2023-11-05,702,710,Individual,Fully Paid,0.09359999999999999,36,3.0053090505114697,5.23,Medium,0
13776,14890.65,36 months,10.15,481.5,C,C1,6,RENT,25091.99,wedding,IN,15.88,0,65.95,15,23,2022-12-03,704,724,Individual,Fully Paid,0.1015,36,1.6850835927242935,15.88,Medium,0
13777,24219.95,60 months,13.06,551.82,E,E3,1,RENT,37976.56,moving,NY,14.29,0,31.55,6,10,2021-01-19,645,651,Individual,Charged Off,0.1306,60,1.5679867216901768,14.29,Low,1
13778,19237.34,60 months,7.61,386.53,B,B1,2,MORTGAGE,89850.36,small_business,MI,11.75,0,29.36,6,8,2021-11-14,725,732,Individual,Fully Paid,0.0761,60,4.6706228615806555,11.75,High,0
13779,20598.02,60 months,9.82,435.82,C,C2,0,MORTGAGE,48360.87,other,AZ,11.54,0,18.23,16,24,2021-09-09,700,713,Individual,Fully Paid,0.09820000000000001,60,2.3478407147871496,11.54,Medium,0
13780,34129.1,36 months,10.61,1111.11,C,C5,7,MORTGAGE,42047.79,other,TN,6.58,0,67.82,16,22,2022-01-24,696,712,Individual,Fully Paid,0.1061,36,1.2320216472160122,6.58,Medium,0
13781,40000.0,36 months,17.48,1435.64,G,G3,5,MORTGAGE,25396.42,small_business,TX,12.93,0,47.394999999999996,5,10,2022-03-08,577,589,Joint,Fully Paid,0.1748,36,0.6349104999999999,12.93,Very Low,0
13782,23021.62,36 months,13.54,781.66,D,D1,2,MORTGAGE,59012.33,home_improvement,TX,11.68,1,0.0,1,4,2021-02-05,673,690,Individual,Fully Paid,0.1354,36,2.5633439349620053,11.68,Low,0
13783,18889.13,60 months,5.0,356.49,A,A4,0,RENT,178923.93,major_purchase,WI,25.42,0,33.37,13,14,2021-06-08,768,787,Individual,Fully Paid,0.05,60,9.472322441531187,25.42,Very High,0
13784,25457.26,36 months,14.31,873.89,E,E3,5,RENT,33480.96,car,MD,13.14,1,38.59,0,1,2023-12-02,635,642,Individual,Charged Off,0.1431,36,1.3151831736801212,13.14,Very Low,1
13785,16194.04,36 months,10.51,526.43,D,D5,4,RENT,102948.87,home_improvement,OH,19.33,1,73.31,10,12,2022-01-11,668,685,Individual,Fully Paid,0.1051,36,6.357207342948393,19.33,Low,0
13786,33589.41,36 months,10.14,1086.03,C,C5,6,RENT,77202.99,other,MI,20.15,0,27.96,2,6,2023-09-26,710,725,Individual,Fully Paid,0.1014,36,2.298432452371149,20.15,Medium,0
13787,28475.26,36 months,9.09,906.67,B,B2,8,RENT,50651.56,vacation,FL,12.35,0,19.87,6,12,2023-03-04,730,746,Individual,Fully Paid,0.0909,36,1.7787918354389038,12.35,High,0
13788,16167.88,36 months,6.34,494.35,A,A4,2,MORTGAGE,93560.78,car,IN,36.09,1,73.18,6,8,2023-07-08,751,757,Individual,Fully Paid,0.0634,36,5.786830431695436,36.09,High,0
13789,18875.05,60 months,10.8,408.47,D,D5,9,RENT,26624.27,major_purchase,WI,22.73,1,19.82,11,16,2021-02-27,667,679,Joint,Charged Off,0.10800000000000001,60,1.4105536144275115,22.73,Low,1
13790,36889.32,36 months,12.03,1225.81,C,C5,8,MORTGAGE,86913.65,wedding,NJ,20.19,2,0.0,8,15,2023-10-12,693,707,Individual,Fully Paid,0.12029999999999999,36,2.3560653869466823,20.19,Medium,0
13791,33247.48,36 months,15.05,1153.33,E,E3,5,RENT,48466.8,home_improvement,WA,20.81,0,31.2,7,10,2022-11-16,645,651,Joint,Fully Paid,0.1505,36,1.4577586030580363,20.81,Low,0
13792,36831.04,60 months,7.67,741.02,B,B5,8,OWN,64963.02,small_business,AZ,16.91,0,44.82,9,13,2021-07-18,723,730,Individual,Fully Paid,0.0767,60,1.7638117196799221,16.91,High,0
13793,21219.64,36 months,12.11,705.93,D,D2,5,RENT,58607.35,car,MI,18.06,0,48.81,16,18,2023-05-31,669,681,Individual,Fully Paid,0.1211,36,2.761938939586157,18.06,Low,0
13794,36560.95,36 months,8.17,1148.62,B,B2,6,RENT,68105.88,debt_consolidation,NC,14.49,1,25.86,5,8,2023-05-07,722,730,Joint,Fully Paid,0.0817,36,1.8628038932248754,14.49,High,0
13795,20361.79,36 months,10.46,661.38,D,D4,0,MORTGAGE,37977.49,moving,IN,13.04,0,36.78,12,17,2021-12-17,674,687,Individual,Fully Paid,0.10460000000000001,36,1.8651351379225498,13.04,Low,0
13796,23120.68,36 months,5.27,695.79,A,A1,3,OWN,23693.52,credit_card,OH,13.42,1,39.45,4,14,2022-08-31,769,779,Individual,Fully Paid,0.0527,36,1.024776087900529,13.42,Very High,0
13797,15926.95,60 months,10.02,338.58,C,C4,4,RENT,18603.17,other,MO,19.41,0,0.0,7,17,2022-12-19,691,704,Individual,Fully Paid,0.1002,60,1.1680309161515543,19.41,Medium,0
13798,20612.35,36 months,9.39,659.24,B,B5,4,OWN,55917.36,home_improvement,NC,2.61,0,89.74,4,9,2021-09-03,723,729,Individual,Fully Paid,0.09390000000000001,36,2.712808583203759,2.61,High,0
13799,27127.08,60 months,11.34,594.42,D,D2,0,MORTGAGE,176354.14,other,TN,18.52,0,87.56,8,9,2022-02-18,661,670,Individual,Fully Paid,0.1134,60,6.501036602538865,18.52,Low,0
13800,21140.58,36 months,7.8,660.51,B,B1,2,MORTGAGE,55499.19,vacation,MI,15.96,0,49.51,11,16,2022-08-26,736,750,Individual,Fully Paid,0.078,36,2.6252444351101056,15.96,High,0
13801,30349.86,36 months,12.93,1021.53,D,D4,7,MORTGAGE,118493.44,small_business,GA,20.35,1,0.0,4,8,2023-04-13,674,692,Joint,Charged Off,0.1293,36,3.9042499701810818,20.35,Low,1
13802,18203.26,36 months,6.67,559.33,A,A2,5,RENT,51050.67,credit_card,TX,36.04,0,63.05,9,13,2022-09-16,754,762,Individual,Fully Paid,0.0667,36,2.804479527293463,36.04,High,0
13803,24661.23,36 months,11.41,812.23,C,C3,6,RENT,90961.31,home_improvement,GA,7.01,0,43.98,9,14,2024-01-29,705,723,Individual,Fully Paid,0.11410000000000001,36,3.68843362638441,7.01,Medium,0
13804,22687.81,36 months,10.74,739.97,C,C5,5,RENT,45695.35,debt_consolidation,AZ,8.11,0,65.53,9,17,2021-03-29,698,715,Joint,Fully Paid,0.1074,36,2.0140925898092408,8.11,Medium,0
13805,20465.93,36 months,6.33,625.69,A,A5,9,RENT,36777.18,medical,NJ,17.09,1,65.18,2,5,2024-02-11,765,783,Individual,Fully Paid,0.0633,36,1.796995299016463,17.09,Very High,0
13806,27279.2,36 months,6.34,834.09,A,A1,0,MORTGAGE,73830.41,major_purchase,WA,33.83,0,16.89,13,21,2021-05-19,758,777,Individual,Fully Paid,0.0634,36,2.706472697146544,33.83,High,0
13807,19687.13,36 months,9.31,628.9,B,B5,4,RENT,75180.84,credit_card,VA,4.97,0,44.82,7,10,2022-01-14,739,746,Individual,Fully Paid,0.0931,36,3.8187811021718248,4.97,High,0
13808,24738.99,36 months,11.38,814.34,D,D4,5,RENT,64336.67,major_purchase,MI,17.21,0,90.74,7,13,2024-04-07,665,672,Individual,Charged Off,0.11380000000000001,36,2.600618295249725,17.21,Low,1
13809,25353.87,36 months,16.77,900.98,F,F5,10,RENT,84298.15,moving,OH,12.48,0,34.24,6,11,2023-03-10,620,631,Joint,Fully Paid,0.1677,36,3.3248632260084947,12.48,Very Low,0
13810,33228.7,36 months,5.57,1004.39,A,A1,0,MORTGAGE,96064.79,moving,FL,17.3,1,76.66,3,8,2023-12-27,760,776,Individual,Fully Paid,0.0557,36,2.8910186074086557,17.3,High,0
13811,25583.23,60 months,11.64,564.44,D,D3,7,MORTGAGE,110029.16,vacation,TX,7.89,1,9.01,10,13,2021-01-07,660,675,Individual,Fully Paid,0.1164,60,4.300831443097685,7.89,Low,0
13812,25635.68,60 months,12.23,573.25,D,D2,2,MORTGAGE,109557.36,wedding,MA,15.4,0,71.53,9,13,2023-12-16,669,689,Individual,Fully Paid,0.1223,60,4.273628005966684,15.4,Low,0
13813,24047.36,36 months,12.01,798.85,D,D3,4,OTHER,56530.55,car,NC,21.73,0,0.0,12,19,2023-01-13,669,689,Individual,Fully Paid,0.1201,36,2.350800670011178,21.73,Low,0
13814,27280.98,60 months,9.44,572.12,C,C1,5,OTHER,25207.95,house,NY,18.06,0,37.5,12,13,2023-08-05,701,707,Individual,Fully Paid,0.0944,60,0.9240118940008754,18.06,Medium,0
13815,25604.41,36 months,15.85,898.24,F,F3,7,RENT,39206.76,home_improvement,TN,23.66,2,1.45,6,15,2023-05-20,607,627,Individual,Fully Paid,0.1585,36,1.5312502807133617,23.66,Very Low,0
13816,21791.48,60 months,9.95,462.5,C,C5,8,RENT,79760.36,moving,GA,33.08,1,84.12,12,13,2022-08-19,710,725,Individual,Fully Paid,0.09949999999999999,60,3.6601625956566513,33.08,Medium,0
13817,24088.36,36 months,14.56,829.79,E,E3,9,MORTGAGE,56521.21,other,PA,23.57,0,36.14,6,15,2023-05-27,636,651,Individual,Fully Paid,0.1456,36,2.346411710884427,23.57,Very Low,0
13818,23595.59,36 months,8.02,739.61,B,B3,3,RENT,160454.28,debt_consolidation,MI,27.02,0,44.82,13,13,2024-01-19,736,746,Individual,Charged Off,0.0802,36,6.800180881257896,27.02,High,1
13819,35350.41,60 months,14.42,830.25,E,E4,5,RENT,103089.94,debt_consolidation,GA,24.25,1,66.46,12,18,2024-04-08,645,662,Individual,Fully Paid,0.1442,60,2.9162303916701386,24.25,Low,0
13820,27504.7,36 months,18.37,999.44,G,G4,7,OWN,62245.44,moving,NC,15.23,1,19.13,4,13,2023-11-14,581,590,Individual,Fully Paid,0.1837,36,2.263083763865812,15.23,Very Low,0
13821,19422.35,60 months,13.43,446.2,E,E1,0,MORTGAGE,60716.41,small_business,PA,2.04,2,76.54,12,19,2022-01-24,648,666,Individual,Fully Paid,0.1343,60,3.1261103831410724,2.04,Low,0
13822,15986.05,60 months,8.36,326.92,B,B4,5,MORTGAGE,58099.97,credit_card,CA,11.0,1,83.38,7,9,2024-02-01,737,749,Individual,Fully Paid,0.0836,60,3.634416882219185,11.0,High,0
13823,40000.0,36 months,11.53,1319.67,E,E2,0,MORTGAGE,77349.81,small_business,WA,25.93,0,26.04,4,9,2021-03-04,649,656,Individual,Fully Paid,0.1153,36,1.9337452499999999,25.93,Low,0
13824,17953.33,36 months,7.93,562.02,A,A2,4,OWN,71606.05,debt_consolidation,MA,8.45,0,53.59,10,14,2022-11-26,756,775,Individual,Fully Paid,0.0793,36,3.988455066553113,8.45,High,0
13825,40000.0,36 months,14.17,1370.46,D,D5,8,OWN,32918.09,moving,WI,16.99,0,74.46,0,0,2022-05-08,672,688,Individual,Fully Paid,0.1417,36,0.8229522499999999,16.99,Low,0
13826,21828.04,36 months,8.2,686.06,B,B1,9,OWN,120514.57,home_improvement,TX,18.23,0,45.02,6,8,2021-01-26,728,746,Individual,Fully Paid,0.08199999999999999,36,5.521089845904625,18.23,High,0
13827,20145.76,36 months,11.38,663.21,D,D1,4,RENT,21844.91,home_improvement,FL,9.64,0,76.73,11,19,2021-05-01,666,682,Individual,Fully Paid,0.11380000000000001,36,1.084342809603609,9.64,Low,0
13828,23875.16,36 months,10.5,775.95,C,C3,3,MORTGAGE,43903.87,other,NC,30.57,1,47.89,6,10,2021-08-05,693,710,Individual,Fully Paid,0.105,36,1.8388932262652902,30.57,Medium,0
13829,25771.0,36 months,4.69,768.77,A,A1,10,RENT,59655.61,house,IN,22.2,0,33.58,5,9,2022-03-24,770,782,Individual,Fully Paid,0.046900000000000004,36,2.314834891932793,22.2,Very High,0
13830,21895.72,60 months,9.37,458.45,B,B2,4,OWN,42076.14,car,WA,30.32,0,59.56,7,11,2024-02-11,726,738,Individual,Fully Paid,0.09369999999999999,60,1.9216604888992002,30.32,High,0
13831,18952.89,36 months,6.53,581.14,A,A4,6,RENT,46081.85,vacation,AZ,27.91,0,32.26,12,18,2022-09-24,768,781,Individual,Fully Paid,0.0653,36,2.4313890915844496,27.91,Very High,0
13832,16485.93,36 months,9.3,526.57,C,C1,6,RENT,67928.65,other,NJ,24.83,0,18.53,6,15,2021-07-13,708,725,Individual,Fully Paid,0.09300000000000001,36,4.120401457485261,24.83,Medium,0
13833,23005.76,36 months,12.82,773.11,E,E3,9,OWN,41744.77,small_business,WI,3.58,0,56.15,8,15,2023-09-07,650,670,Individual,Fully Paid,0.1282,36,1.8145355771771938,3.58,Low,0
13834,28309.72,36 months,9.61,908.26,D,D1,10,MORTGAGE,73563.16,small_business,GA,9.37,2,17.16,10,14,2023-10-31,669,687,Individual,Fully Paid,0.09609999999999999,36,2.5985124543796263,9.37,Low,0
13835,17394.27,36 months,12.45,581.52,D,D3,9,RENT,60104.66,small_business,NY,18.2,1,57.67,9,12,2023-01-05,672,680,Individual,Fully Paid,0.1245,36,3.4554287130187125,18.2,Low,0
13836,24121.08,36 months,12.43,806.12,E,E4,6,RENT,54920.6,moving,MI,16.53,0,54.22,4,12,2023-09-25,643,655,Individual,Fully Paid,0.1243,36,2.276871516532427,16.53,Low,0
13837,26019.21,36 months,9.6,834.71,C,C4,5,MORTGAGE,84521.37,credit_card,MD,14.06,1,43.49,13,16,2021-07-26,696,701,Individual,Fully Paid,0.096,36,3.248421839095038,14.06,Medium,0
13838,32824.12,36 months,9.96,1058.58,C,C1,5,MORTGAGE,38426.99,debt_consolidation,VA,17.54,0,33.61,5,10,2022-01-09,694,702,Individual,Fully Paid,0.09960000000000001,36,1.1706936850096819,17.54,Medium,0
13839,18444.33,36 months,9.47,590.57,C,C4,0,MORTGAGE,22878.16,medical,TN,39.39,0,45.275000000000006,4,15,2021-05-24,699,708,Individual,Fully Paid,0.0947,36,1.2403898650696445,39.39,Medium,0
13840,36666.91,60 months,4.63,685.72,A,A3,3,RENT,105011.73,moving,AZ,17.44,1,0.0,10,11,2023-06-23,758,766,Individual,Fully Paid,0.0463,60,2.8639372665981395,17.44,High,0
13841,27305.58,36 months,10.05,881.65,C,C3,1,MORTGAGE,56598.63,wedding,MD,16.01,0,70.29,11,13,2021-06-29,699,707,Individual,Fully Paid,0.1005,36,2.072786221717319,16.01,Medium,0
13842,19112.29,36 months,12.02,635.02,D,D5,8,RENT,73179.68,debt_consolidation,WA,18.03,0,0.0,12,16,2022-12-18,676,693,Individual,Charged Off,0.1202,36,3.828933110579632,18.03,Low,1
13843,26555.65,36 months,11.87,880.33,D,D2,6,OWN,15008.39,car,IN,21.86,0,22.64,9,11,2022-09-06,669,685,Individual,Fully Paid,0.11869999999999999,36,0.5651674878980555,21.86,Low,0
13844,21359.03,36 months,13.72,727.06,D,D4,8,MORTGAGE,42733.87,car,WA,21.8,0,47.57,7,12,2024-01-31,677,694,Individual,Fully Paid,0.13720000000000002,36,2.0007402021533753,21.8,Low,0
13845,14890.09,36 months,7.9,465.9,A,A3,0,OWN,66669.4,small_business,PA,18.94,0,43.45,9,9,2021-03-22,761,770,Joint,Fully Paid,0.079,36,4.4774343204104206,18.94,Very High,0
13846,24581.33,36 months,11.83,814.41,D,D4,0,RENT,61743.08,moving,CA,12.77,0,58.97,4,13,2023-02-27,674,683,Individual,Fully Paid,0.1183,36,2.5117876046576812,12.77,Low,0
13847,22392.3,36 months,8.85,710.49,B,B4,8,OWN,112773.65,car,NC,12.13,0,35.08,13,16,2023-08-20,731,742,Individual,Fully Paid,0.0885,36,5.036269163953681,12.13,High,0
13848,28848.32,36 months,13.53,979.46,E,E1,8,OWN,38621.37,small_business,MD,17.09,0,60.19,9,11,2024-01-18,634,642,Individual,Fully Paid,0.1353,36,1.338773627025768,17.09,Very Low,0
13849,18266.15,36 months,6.51,559.92,B,B4,0,MORTGAGE,23571.79,wedding,TX,14.33,0,76.71,8,16,2021-02-28,738,753,Individual,Fully Paid,0.06509999999999999,36,1.2904629601749684,14.33,High,0
13850,19545.85,60 months,10.39,419.02,C,C3,9,OTHER,38851.35,vacation,IL,9.4,0,31.03,16,23,2022-12-29,707,724,Individual,Fully Paid,0.1039,60,1.9877032720500771,9.4,Medium,0
13851,30800.48,36 months,8.6,973.78,C,C3,5,MORTGAGE,52424.41,house,CA,7.41,0,52.62,12,16,2021-10-15,697,710,Individual,Fully Paid,0.086,36,1.7020647080824716,7.41,Medium,0
13852,28010.93,36 months,9.09,891.94,B,B3,5,OTHER,82612.36,moving,NC,23.26,0,77.69,3,9,2021-05-21,733,744,Individual,Fully Paid,0.0909,36,2.9492901520942003,23.26,High,0
13853,17831.8,36 months,9.95,574.94,C,C1,8,MORTGAGE,74092.06,house,MD,8.08,0,51.23,10,14,2022-01-13,696,714,Individual,Fully Paid,0.09949999999999999,36,4.155052210096569,8.08,Medium,0
13854,15248.71,60 months,7.69,306.92,B,B5,9,OWN,37565.37,small_business,NC,20.11,1,21.68,12,15,2023-09-01,721,726,Individual,Fully Paid,0.07690000000000001,60,2.4635113396477477,20.11,High,0
13855,18394.98,36 months,9.0,584.96,C,C5,10,RENT,102454.3,vacation,TN,32.58,0,35.5,9,11,2022-06-11,704,715,Joint,Fully Paid,0.09,36,5.569688034452878,32.58,Medium,0
13856,35583.67,36 months,13.99,1215.96,E,E4,8,RENT,24535.65,medical,VA,2.98,0,2.11,6,13,2024-02-08,635,649,Individual,Fully Paid,0.1399,36,0.6895199399050183,2.98,Very Low,0
13857,11244.37,36 months,7.61,350.34,B,B4,8,MORTGAGE,234563.99,moving,NY,17.49,0,26.89,13,24,2024-04-01,736,753,Individual,Fully Paid,0.0761,36,20.86057200181068,17.49,High,0
13858,21030.85,36 months,8.4,662.94,C,C4,8,MORTGAGE,55741.15,small_business,PA,12.65,0,27.55,10,12,2024-04-12,701,721,Individual,Fully Paid,0.084,36,2.650446843565524,12.65,Medium,0
13859,33891.51,36 months,13.77,1154.55,E,E3,8,RENT,29316.25,house,MI,16.33,0,70.55,5,10,2024-03-19,645,660,Individual,Fully Paid,0.1377,36,0.8650027691300859,16.33,Low,0
13860,25546.61,36 months,9.99,824.16,C,C5,0,MORTGAGE,49604.41,small_business,OH,8.0,0,53.69,5,12,2023-11-09,692,701,Individual,Fully Paid,0.0999,36,1.941721817493593,8.0,Medium,0
13861,25901.26,36 months,14.47,891.18,E,E4,6,RENT,32202.01,car,PA,11.62,1,73.19,11,19,2022-04-02,636,656,Individual,Fully Paid,0.1447,36,1.2432603664841015,11.62,Very Low,0
13862,30650.56,36 months,9.47,981.45,C,C5,7,OWN,39099.08,debt_consolidation,WA,25.82,0,47.05,12,14,2023-05-10,698,712,Individual,Fully Paid,0.0947,36,1.275639988306902,25.82,Medium,0
13863,23023.92,60 months,9.89,487.93,C,C3,6,MORTGAGE,89601.59,other,PA,26.32,0,10.7,9,15,2022-11-22,706,719,Individual,Fully Paid,0.0989,60,3.8916739634258635,26.32,Medium,0
13864,20202.27,36 months,7.54,628.8,B,B5,0,RENT,113614.97,major_purchase,MO,18.95,0,62.21,11,13,2022-01-30,736,741,Individual,Fully Paid,0.0754,36,5.623871475829201,18.95,High,0
13865,26576.83,36 months,5.53,802.84,A,A4,9,RENT,60776.24,wedding,MO,9.18,0,50.09,8,9,2022-11-03,762,771,Individual,Fully Paid,0.0553,36,2.2868129871019227,9.18,Very High,0
